,Listing_id,Location,Address,Price,Title,Agent,Url,Bedrooms,Bathrooms,Parking Spaces,Erf Size,Floor Size,Gross Lettable Area,insert_date,price per m2 Erf,price per m2 Floor
0,109351064,Morningside,unknown,1650000.0,5 Bedroom House,Soukop Property Group - Morningside,/for-sale/morningside/durban/kwazulu-natal/6021/109351064,5.0,3.0,5.0,616.0,,,2020-11-14 14:14:23.379413,2678.5714285714284,
1,109351028,Yellowwood Park,unknown,1450000.0,4 Bedroom House,Rawson Properties Durban Bluff,/for-sale/yellowwood-park/durban/kwazulu-natal/6043/109351028,4.0,2.0,2.0,1084.0,,,2020-11-14 14:14:23.379413,1337.638376383764,
2,109351010,Bluff,unknown,1695000.0,3 Bedroom House,Harcourts Brighton Beach,/for-sale/bluff/durban/kwazulu-natal/12970/109351010,3.0,2.0,11.0,901.0,,,2020-11-14 14:14:23.379413,1881.243063263041,
3,109350832,Umbilo,67 Alpha Crescent,1750000.0,Vacant Land,"Just Property, Berea",/for-sale/umbilo/durban/kwazulu-natal/6029/109350832,,,,721.0,,,2020-11-14 14:14:23.379413,2427.1844660194174,
4,109350511,Glenwood,unknown,895000.0,2 Bedroom Apartment,Harcourts Equity,/for-sale/glenwood/durban/kwazulu-natal/6034/109350511,2.0,2.0,1.0,,102.0,,2020-11-14 14:14:23.379413,,8774.509803921568
5,109350343,Bluff,unknown,3700000.0,4 Bedroom Townhouse,Sam Harwood Property,/for-sale/bluff/durban/kwazulu-natal/12970/109350343,4.0,3.0,4.0,,303.0,,2020-11-14 14:14:23.379413,,12211.22112211221
6,109350316,Musgrave,unknown,720000.0,1 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109350316,1.0,1.0,1.0,,58.0,,2020-11-14 14:14:23.379413,,12413.793103448275
7,109350315,North Beach,unknown,1800000.0,2 Bedroom Apartment,Wakefields Beach,/for-sale/north-beach/durban/kwazulu-natal/6022/109350315,2.0,2.0,1.0,,,,2020-11-14 14:14:23.379413,,
8,109350308,Newlands East,unknown,900000.0,3 Bedroom House,Wakefields Estate Agents Phoenix,/for-sale/newlands-east/durban/kwazulu-natal/6132/109350308,3.0,1.0,2.0,,,,2020-11-14 14:14:23.379413,,
9,109349966,Durban Central,unknown,450000.0,2 Bedroom Apartment,Idwala Property Group,/for-sale/durban-central/durban/kwazulu-natal/5992/109349966,2.0,1.0,1.0,,75.0,,2020-11-14 14:14:23.379413,,6000.0
10,109349818,Durban Central,unknown,460000.0,1 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/durban-central/durban/kwazulu-natal/5992/109349818,1.0,1.0,,,55.0,,2020-11-14 14:14:23.379413,,8363.636363636364
11,109349706,Kenville,unknown,1700000.0,3 Bedroom House,Wakefields Estate Agents Durban North,/for-sale/kenville/durban/kwazulu-natal/6092/109349706,3.0,2.0,1.0,483.0,,,2020-11-14 14:14:23.379413,3519.6687370600416,
12,109349593,Bulwer,112 Helen Joseph Road,680000.0,1 Bedroom Apartment,Rawson Properties Berea,/for-sale/bulwer/durban/kwazulu-natal/5969/109349593,1.0,1.0,2.0,,55.0,,2020-11-14 14:14:23.379413,,12363.636363636364
13,109349368,Sea View,47 Folkestone Road,595000.0,2.5 Bedroom Apartment,Wakefields Estate Agents Malvern,/for-sale/sea-view/durban/kwazulu-natal/6255/109349368,2.5,1.0,,,69.0,,2020-11-14 14:14:23.379413,,8623.188405797102
14,109319612,Reservoir Hills,93 Chiltern Drive,830000.0,3 Bedroom Townhouse,Harcourts Pulse,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/109319612,3.0,2.0,3.0,,103.0,,2020-11-14 14:14:23.379413,,8058.252427184466
15,109342570,Glenmore,27 Elgie Road,2100000.0,3 Bedroom House,Wakefields Estate Agents Berea,/for-sale/glenmore/durban/kwazulu-natal/10787/109342570,3.0,2.0,2.0,780.0,,,2020-11-14 14:14:23.379413,2692.3076923076924,
16,109350850,Bluff,5 Clarkson Road,2195000.0,3 Bedroom House,Harcourts Brighton Beach,/for-sale/bluff/durban/kwazulu-natal/12970/109350850,3.0,1.0,6.0,803.0,,,2020-11-14 14:14:23.379413,2733.499377334994,
17,109117848,Glenmore,27 Elgie Road,2100000.0,3 Bedroom House,Wakefields Estate Agents Berea,/for-sale/glenmore/durban/kwazulu-natal/10787/109117848,3.0,2.0,2.0,780.0,,,2020-11-14 14:14:23.379413,2692.3076923076924,
18,109344929,Morningside,329 Florida Road,2495000.0,3 Bedroom Townhouse,Tyson Properties Morningside Office,/for-sale/morningside/durban/kwazulu-natal/6021/109344929,3.0,2.5,2.0,1861.0,,,2020-11-14 14:14:23.379413,1340.6770553465878,
19,109299306,Bluff,60 Dunville Road,1850000.0,4 Bedroom House,Wakefields Estate Agents Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109299306,4.0,2.0,2.0,1013.0,,,2020-11-14 14:14:23.379413,1826.258637709773,
20,109344200,Glenwood,7 Bexmore Place,1350000.0,2.5 Bedroom Apartment,Tyson Properties Glenwood,/for-sale/glenwood/durban/kwazulu-natal/6034/109344200,2.5,1.0,2.0,,106.0,,2020-11-14 14:14:23.379413,,12735.849056603774
21,109335304,Glenwood,6 Bexmore Place,875000.0,2.5 Bedroom Apartment,Tyson Properties Glenwood,/for-sale/glenwood/durban/kwazulu-natal/6034/109335304,2.5,1.0,1.0,,100.0,,2020-11-14 14:14:23.379413,,8750.0
22,109332725,Montclair,10 Charles Burge Road,1595000.0,3 Bedroom House,PropertyFox,/for-sale/montclair/durban/kwazulu-natal/6040/109332725,3.0,2.0,1.0,946.0,,,2020-11-14 14:14:23.379413,1686.046511627907,
23,109328861,Musgrave,290 St Thomas Road,3200000.0,3 Bedroom Apartment,Rawson Properties Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109328861,3.0,2.0,3.0,,249.0,,2020-11-14 14:14:23.379413,,12851.40562248996
24,109344867,Glenwood,37 Cromwell Road,675000.0,1 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109344867,1.0,1.0,,,55.0,,2020-11-14 14:14:23.379413,,12272.727272727272
25,109333669,Point Waterfront,23 Signal Road,2500000.0,4 Bedroom Apartment,Rawson Properties Durban City,/for-sale/point-waterfront/durban/kwazulu-natal/6024/109333669,4.0,3.0,6.0,,247.0,,2020-11-14 14:14:23.379413,,10121.457489878543
26,109331691,Windermere,64 Lambert Road,3795000.0,4 Bedroom House,Rawson Properties Berea,/for-sale/windermere/durban/kwazulu-natal/6033/109331691,4.0,3.0,4.0,523.0,,,2020-11-14 14:14:23.379413,7256.21414913958,
27,109324093,Congella,88 Blake Road,5500000.0,Commercial Property,Swindon Property - Durban,/for-sale/congella/durban/kwazulu-natal/6045/109324093,,,,,1050.0,,2020-11-14 14:14:23.379413,,5238.0952380952385
28,109324030,Glenwood,37 Cromwell Road,980000.0,2 Bedroom Apartment,Tyson Properties Glenwood,/for-sale/glenwood/durban/kwazulu-natal/6034/109324030,2.0,1.0,1.0,,110.0,,2020-11-14 14:14:23.379413,,8909.09090909091
29,109290211,Morningside,24 Nuttal Gardens,2495000.0,3 Bedroom Townhouse,Harcourts Equity,/for-sale/morningside/durban/kwazulu-natal/6021/109290211,3.0,2.0,2.0,,208.0,,2020-11-14 14:14:23.379413,,11995.192307692309
30,109343685,Palmiet,301 Spencer Road,799000.0,1 Bedroom Apartment,Rawson Properties Berea,/for-sale/palmiet/durban/kwazulu-natal/6185/109343685,1.0,1.0,2.0,,68.0,,2020-11-14 14:14:23.379413,,11750.0
31,109334867,Musgrave,98 Vause Road,1495000.0,2 Bedroom Apartment,Harcourts Equity,/for-sale/musgrave/durban/kwazulu-natal/6166/109334867,2.0,2.0,2.0,,117.0,,2020-11-14 14:14:23.379413,,12777.777777777777
32,109342067,Bluff,5 Stableford Road,1295000.0,4 Bedroom Townhouse,Acutts Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109342067,4.0,2.0,1.0,,135.0,,2020-11-14 14:14:23.379413,,9592.592592592593
33,109337159,Brighton Beach,"3 Ss Highgate, 107 Highbury Road",1395000.0,3 Bedroom Townhouse,RE/MAX Advance - Bluff,/for-sale/brighton-beach/durban/kwazulu-natal/6144/109337159,3.0,2.0,3.0,,108.0,,2020-11-14 14:14:23.379413,,12916.666666666666
34,109325920,Morningside,40 10th Ave,900000.0,2 Bedroom Apartment,unknown,/for-sale/morningside/durban/kwazulu-natal/6021/109325920,2.0,1.0,1.0,,59.0,,2020-11-14 14:14:23.379413,,15254.237288135593
35,109325340,Musgrave,15 Rothesay Pl,1695000.0,2 Bedroom Apartment,unknown,/for-sale/musgrave/durban/kwazulu-natal/6166/109325340,2.0,1.0,2.0,,131.0,,2020-11-14 14:14:23.379413,,12938.931297709923
36,109122805,Glenwood,37 Cromwell Road,980000.0,2 Bedroom Apartment,Tyson Properties Glenwood,/for-sale/glenwood/durban/kwazulu-natal/6034/109122805,2.0,1.0,1.0,,110.0,,2020-11-14 14:14:23.379413,,8909.09090909091
37,109315908,Morningside,unknown,2200000.0,3 Bedroom House,Pam Golding Properties - Durban,/for-sale/morningside/durban/kwazulu-natal/6021/109315908,3.0,3.0,4.0,1208.0,,,2020-11-14 14:14:23.379413,1821.1920529801325,
38,109095270,Essenwood,unknown,2520000.0,3 Bedroom Apartment,Tyson Properties Morningside Office,/for-sale/essenwood/durban/kwazulu-natal/6165/109095270,3.0,3.5,2.0,,230.0,,2020-11-14 14:14:23.379413,,10956.521739130434
39,109316594,Westridge,450 Queen Elizabeth Avenue,970000.0,2 Bedroom Apartment,Rawson Properties Berea,/for-sale/westridge/durban/kwazulu-natal/6202/109316594,2.0,1.0,2.0,,70.0,,2020-11-14 14:14:23.379413,,13857.142857142857
40,109323896,Glenwood,7 Woodburn Place,675000.0,1.5 Bedroom Apartment,Tyson Properties Glenwood,/for-sale/glenwood/durban/kwazulu-natal/6034/109323896,1.5,1.0,1.0,,80.0,,2020-11-14 14:14:23.379413,,8437.5
41,109314307,Morningside,724 Stephen Dlamini Road,3100000.0,2 Bedroom Apartment,Rawson Properties Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109314307,2.0,2.0,2.0,,124.0,,2020-11-14 14:14:23.379413,,25000.0
42,109314272,North Beach,91 Somtseu Road,2495000.0,5 Bedroom Apartment,Rawson Properties Durban City,/for-sale/north-beach/durban/kwazulu-natal/6022/109314272,5.0,3.5,2.0,,171.0,,2020-11-14 14:14:23.379413,,14590.6432748538
43,109318406,Durban Central,9 Dorothy Nyembe Street,55000000.0,Commercial Property,Rawson Properties Berea,/for-sale/durban-central/durban/kwazulu-natal/5992/109318406,,,,,5204.0,,2020-11-14 14:14:23.379413,,10568.793235972329
44,109337863,Morningside,17 Peace Avenue,1350000.0,4 Bedroom House,RE/MAX Address - Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109337863,4.0,1.0,3.0,378.0,,,2020-11-14 14:14:23.379413,3571.4285714285716,
45,109335635,Cato Manor,Erf 4607 Harry Gwala Road,,Commercial Property,In2assets,/for-sale/cato-manor/durban/kwazulu-natal/6184/109335635,,,,,1241.0,,2020-11-14 14:14:23.379413,,
46,109335637,Clairwood,20 Industria Street,,Industrial Property,In2assets,/for-sale/clairwood/durban/kwazulu-natal/6146/109335637,,,,,1623.0,,2020-11-14 14:14:23.379413,,
47,109335636,Clairwood,63 & 65 Bacus Road,,Industrial Property,In2assets,/for-sale/clairwood/durban/kwazulu-natal/6146/109335636,,,,,1521.0,,2020-11-14 14:14:23.379413,,
48,109335627,Durban Central,395 Dr Pixley Kaseme (west) Street,,Commercial Property,In2assets,/for-sale/durban-central/durban/kwazulu-natal/5992/109335627,,,,,620.0,,2020-11-14 14:14:23.379413,,
49,109336129,Bonela,10 Bristow Crescent,1050000.0,4 Bedroom Apartment,Fengari Properties,/for-sale/bonela/durban/kwazulu-natal/6002/109336129,4.0,2.0,1.0,,79.0,,2020-11-14 14:14:23.379413,,13291.139240506329
50,109315484,Windermere,1 Peace Avenue,795000.0,2 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/windermere/durban/kwazulu-natal/6033/109315484,2.0,1.0,1.0,,58.0,,2020-11-14 14:14:23.379413,,13706.896551724138
51,109268372,Musgrave,188 Silverton Road,6495000.0,5 Bedroom Townhouse,Rawson Properties Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109268372,5.0,5.0,4.0,926.0,,,2020-11-14 14:14:23.379413,7014.038876889849,
52,109324001,Bluff,unknown,3200000.0,4 Bedroom House,Prime Property Highway,/for-sale/bluff/durban/kwazulu-natal/12970/109324001,4.0,4.5,7.0,965.0,,,2020-11-14 14:14:23.379413,3316.062176165803,
53,109324826,Durban Central,"29 Ss Chelsea Court, 67 Victoria Embankment Avenue",415000.0,2 Bedroom Apartment,RE/MAX Advance - Bluff,/for-sale/durban-central/durban/kwazulu-natal/5992/109324826,2.0,1.0,,,62.0,,2020-11-14 14:14:23.379413,,6693.548387096775
54,109335625,Congella,329 Sydney Road,,Commercial Property,In2assets,/for-sale/congella/durban/kwazulu-natal/6045/109335625,,,,,5980.0,,2020-11-14 14:14:23.379413,,
55,109316599,Congella,unknown,9600000.0,Industrial Property,Upside Properties,/for-sale/congella/durban/kwazulu-natal/6045/109316599,,,,,1344.0,,2020-11-14 14:14:23.379413,,7142.857142857143
56,109313933,Durban Central,15 Joe Slovo Street,77000000.0,Commercial Property,Rawson Properties Berea,/for-sale/durban-central/durban/kwazulu-natal/5992/109313933,,,,,1419.0,,2020-11-14 14:14:23.379413,,54263.56589147287
57,109312252,Morningside,32 Haden Road,795000.0,1 Bedroom Apartment,Tyson Properties Morningside Office,/for-sale/morningside/durban/kwazulu-natal/6021/109312252,1.0,1.0,1.0,,78.0,,2020-11-14 14:14:23.379413,,10192.307692307691
58,109322982,Morningside,2 Sutton Crescent,650000.0,1 Bedroom Apartment,Harcourts Equity,/for-sale/morningside/durban/kwazulu-natal/6021/109322982,1.0,1.0,2.0,,46.0,,2020-11-14 14:14:23.379413,,14130.434782608696
59,109215617,Durban Central,15 Joe Slovo Street,77000000.0,Commercial Property,Rawson Properties Berea,/for-sale/durban-central/durban/kwazulu-natal/5992/109215617,,,,,1419.0,,2020-11-14 14:14:23.379413,,54263.56589147287
60,109301842,Bluff,123 Thompson Road,1085000.0,2 Bedroom Apartment,Chas Everitt Durban South,/for-sale/bluff/durban/kwazulu-natal/12970/109301842,2.0,2.0,1.0,,66.0,,2020-11-14 14:14:23.379413,,16439.39393939394
61,109346876,Bluff,22 Millwood Crescent,1695000.0,3 Bedroom House,Acutts Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109346876,3.0,2.0,2.0,694.0,,,2020-11-14 14:14:23.379413,2442.363112391931,
62,109336677,Bluff,205 Glenardle Road,1695000.0,3 Bedroom House,Wakefields Estate Agents Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109336677,3.0,1.0,2.0,1099.0,,,2020-11-14 14:14:23.379413,1542.3111919927208,
63,109256391,Essenwood,300 Problem Mkhize Road,1100000.0,2 Bedroom Apartment,Rawson Properties Berea,/for-sale/essenwood/durban/kwazulu-natal/6165/109256391,2.0,1.0,2.0,,73.0,,2020-11-14 14:14:23.379413,,15068.493150684932
64,109345103,Glenwood,"14 Ss Lutton, 6 Philip Avenue",765000.0,1.5 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109345103,1.5,1.0,1.0,,73.0,,2020-11-14 14:14:23.379413,,10479.452054794521
65,109303589,Morningside,83 Clarence Road,710000.0,1.5 Bedroom Apartment,Tyson Properties Morningside Office,/for-sale/morningside/durban/kwazulu-natal/6021/109303589,1.5,1.0,1.0,,54.0,,2020-11-14 14:14:23.379413,,13148.148148148148
66,109318953,Glenwood,131 Bath Road,670000.0,1.5 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109318953,1.5,1.0,,,69.0,,2020-11-14 14:14:23.379413,,9710.144927536232
67,109307289,Austerville,39 Thorn Road,1350000.0,3 Bedroom House,Wakefields Estate Agents Bluff,/for-sale/austerville/durban/kwazulu-natal/6142/109307289,3.0,2.0,3.0,717.0,,,2020-11-14 14:14:23.379413,1882.8451882845188,
68,109296838,Durban Central,20 Victoria Embankment Avenue,380000.0,1 Bedroom Apartment,Harcourts Equity,/for-sale/durban-central/durban/kwazulu-natal/5992/109296838,1.0,1.0,,,54.0,,2020-11-14 14:14:23.379413,,7037.037037037037
69,109334550,Morningside,19 Ross Gardens,1800000.0,3 Bedroom House,Wakefields Estate Agents Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109334550,3.0,1.0,1.0,466.0,,,2020-11-14 14:14:23.379413,3862.6609442060085,
70,109335600,Springfield,22 Cassiafield Grove,,Industrial Property,In2assets,/for-sale/springfield/durban/kwazulu-natal/6196/109335600,,,,,1064.0,,2020-11-14 14:14:23.379413,,
71,109249828,Bluff,201 Marine Drive,1195000.0,2 Bedroom Townhouse,Acutts Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109249828,2.0,3.0,2.0,,124.0,,2020-11-14 14:14:23.379413,,9637.09677419355
72,109334092,Briardene,unknown,22000000.0,Industrial Property,Kopp Commercial,/for-sale/briardene/durban/kwazulu-natal/6069/109334092,,,,,1685.0,,2020-11-14 14:14:23.379413,,13056.379821958457
73,109296154,Bulwer,195 Che Guevara Road,1200000.0,4 Bedroom Apartment,Rawson Properties Berea,/for-sale/bulwer/durban/kwazulu-natal/5969/109296154,4.0,1.0,1.0,,92.0,,2020-11-14 14:14:23.379413,,13043.478260869566
74,109336410,Congella,109 Sydney Road,9300000.0,Industrial Property,Index Property Solutions,/for-sale/congella/durban/kwazulu-natal/6045/109336410,,,,,1519.0,,2020-11-14 14:14:23.379413,,6122.448979591837
75,109291147,South Beach,3 Dr Langalibalele Dube St,215000.0,Apartment,unknown,/for-sale/south-beach/durban/kwazulu-natal/6027/109291147,,,,,40.0,,2020-11-14 14:14:23.379413,,5375.0
76,109262641,South Beach,130 Gillespie St,255000.0,Apartment,unknown,/for-sale/south-beach/durban/kwazulu-natal/6027/109262641,,,,,48.0,,2020-11-14 14:14:23.379413,,5312.5
77,109320758,Jacobs,168-172 Voortrekker Road,11000000.0,Industrial Property,Deal Core,/for-sale/jacobs/durban/kwazulu-natal/6151/109320758,,,,,1864.0,,2020-11-14 14:14:23.379413,,5901.287553648069
78,109325005,Musgrave,139 Stephan Dlamini Road,3990000.0,Commercial Property,Seeff Umhlanga,/for-sale/musgrave/durban/kwazulu-natal/6166/109325005,,,,,,200.0,2020-11-14 14:14:23.379413,,
79,109347130,Morningside,45 Rosebank Avenue,2435000.0,4 Bedroom House,PropertyFox,/for-sale/morningside/durban/kwazulu-natal/6021/109347130,4.0,1.0,2.0,903.0,,,2020-11-14 14:14:23.379413,2696.56699889258,
80,109291149,Essenwood,24 Norfolk Rd,1650000.0,Apartment,unknown,/for-sale/essenwood/durban/kwazulu-natal/6165/109291149,,,,,113.0,,2020-11-14 14:14:23.379413,,14601.769911504425
81,109133026,Durban Central,20 Victoria Embankment Avenue,380000.0,1 Bedroom Apartment,Harcourts Equity,/for-sale/durban-central/durban/kwazulu-natal/5992/109133026,1.0,1.0,,,54.0,,2020-11-14 14:14:23.379413,,7037.037037037037
82,109291148,Essenwood,24 Norfolk Rd,1450000.0,Apartment,unknown,/for-sale/essenwood/durban/kwazulu-natal/6165/109291148,,,,,98.0,,2020-11-14 14:14:23.379413,,14795.918367346938
83,109232015,Musgrave,81 Bellevue Road,894999.0,1 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109232015,1.0,1.0,1.0,,109.0,,2020-11-14 14:14:23.379413,,8211.0
84,109331349,Jacobs,10 Brooklyn Road,11500000.0,Industrial Property,Index Property Solutions,/for-sale/jacobs/durban/kwazulu-natal/6151/109331349,,,,,1920.0,,2020-11-14 14:14:23.379413,,5989.583333333333
85,109232070,Newlands West,48 Briardale Drive,980000.0,3 Bedroom House,Pam Golding Properties - uMhlanga,/for-sale/newlands-west/durban/kwazulu-natal/6133/109232070,3.0,1.0,,413.0,,,2020-11-14 14:14:23.379413,2372.8813559322034,
86,109315550,Glenwood,121 Brand Road,2650000.0,Commercial Property,Tyson Properties Glenwood,/for-sale/glenwood/durban/kwazulu-natal/6034/109315550,,,,,219.0,,2020-11-14 14:14:23.379413,,12100.456621004567
87,109315409,Musgrave,143 Bellevue Road,4500000.0,5 Bedroom House,Leadhome,/for-sale/musgrave/durban/kwazulu-natal/6166/109315409,5.0,4.0,2.0,704.0,,,2020-11-14 14:14:23.379413,6392.045454545455,
88,109282951,Morningside,732 Essenwood Road,2999000.0,2 Bedroom Apartment,Rawson Properties Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109282951,2.0,2.0,2.0,,146.0,,2020-11-14 14:14:23.379413,,20541.095890410958
89,109216269,Bluff,6 Ethelvale Road,1650000.0,3.5 Bedroom House,Wakefields Estate Agents Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109216269,3.5,2.0,,1082.0,,,2020-11-14 14:14:23.379413,1524.9537892791127,
90,109290300,Glenwood,9 Newton Place,750000.0,2 Bedroom Apartment,Tyson Properties Glenwood,/for-sale/glenwood/durban/kwazulu-natal/6034/109290300,2.0,1.0,2.0,,85.0,,2020-11-14 14:14:23.379413,,8823.529411764706
91,109299160,South Beach,15 O.r. Tambo Parade,995000.0,1.5 Bedroom Apartment,Fengari Properties,/for-sale/south-beach/durban/kwazulu-natal/6027/109299160,1.5,1.0,,,73.0,,2020-11-14 14:14:23.379413,,13630.13698630137
92,109285310,North Beach,143 Snell Parade,749000.0,1 Bedroom Apartment,Harcourts Equity,/for-sale/north-beach/durban/kwazulu-natal/6022/109285310,1.0,1.0,,,50.0,,2020-11-14 14:14:23.379413,,14980.0
93,109154315,Morningside,unknown,1299000.0,2 Bedroom Apartment,Acutts Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109154315,2.0,2.0,2.0,,,,2020-11-14 14:14:23.379413,,
94,109299191,Bluff,6 Ethelvale Road,1650000.0,3.5 Bedroom House,Wakefields Estate Agents Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109299191,3.5,2.0,,1082.0,,,2020-11-14 14:14:23.379413,1524.9537892791127,
95,109279617,Glenwood,67 Cromwell Road,590000.0,1.5 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109279617,1.5,1.0,1.0,,70.0,,2020-11-14 14:14:23.379413,,8428.57142857143
96,109311891,Bluff,302 Marine Drive,3495000.0,4 Bedroom House,Jawitz Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109311891,4.0,2.0,3.0,1292.0,,,2020-11-14 14:14:23.379413,2705.108359133127,
97,109315603,Montclair,16 Down Avenue,5200000.0,12 Bedroom House,RE/MAX Advance - Bluff,/for-sale/montclair/durban/kwazulu-natal/6040/109315603,12.0,6.0,12.0,877.0,,,2020-11-14 14:14:23.379413,5929.304446978335,
98,109294268,Glenmore,118 Bowen Avenue,,4 Bedroom House,Matrix Auctions,/for-sale/glenmore/durban/kwazulu-natal/10787/109294268,4.0,2.0,4.0,967.0,,,2020-11-14 14:14:23.379413,,
99,109282696,Sea View,29 Malton Road,790000.0,2 Bedroom Apartment,Rawson Properties Berea,/for-sale/sea-view/durban/kwazulu-natal/6255/109282696,2.0,1.0,1.0,,69.0,,2020-11-14 14:14:23.379413,,11449.27536231884
100,108473234,Glenwood,241 Clark Road,695000.0,1.5 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/108473234,1.5,1.0,1.0,,85.0,,2020-11-14 14:14:23.379413,,8176.470588235294
101,109321640,Glenwood,10 Maze Road,1895000.0,3 Bedroom House,Tyson Properties Morningside Office,/for-sale/glenwood/durban/kwazulu-natal/6034/109321640,3.0,2.0,2.0,726.0,,,2020-11-14 14:14:23.379413,2610.192837465565,
102,109276482,Musgrave,117 Stephen Dlamini Road,,Commercial Property,Ian Wyles Auctioneers,/for-sale/musgrave/durban/kwazulu-natal/6166/109276482,,,,,689.0,,2020-11-14 14:14:23.379413,,
103,109335212,Greyville,37 Campbell Avenue,,Commercial Property,In2assets,/for-sale/greyville/durban/kwazulu-natal/6012/109335212,,,,,692.0,,2020-11-14 14:14:23.379413,,
104,109303159,Cato Manor,99 Sunderland Road,625000.0,Vacant Land,Tyson Properties Westville & Pinetown,/for-sale/cato-manor/durban/kwazulu-natal/6184/109303159,,,,679.0,,,2020-11-14 14:14:23.379413,920.4712812960236,
105,109281369,Musgrave,323 Currie Road,825000.0,1 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/musgrave/durban/kwazulu-natal/6166/109281369,1.0,1.0,,,65.0,,2020-11-14 14:14:23.379413,,12692.307692307691
106,109279133,Merebank East,23 Raj Mahal Road,1950000.0,4 Bedroom House,Wakefields Estate Agents Bluff,/for-sale/merebank-east/durban/kwazulu-natal/17840/109279133,4.0,3.0,1.0,346.0,,,2020-11-14 14:14:23.379413,5635.838150289017,
107,109344697,Glenwood,11 Sycamore Road,650000.0,2 Bedroom Apartment,Rawson Properties Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109344697,2.0,1.0,1.0,,81.0,,2020-11-14 14:14:23.379413,,8024.691358024691
108,109291585,Musgrave,37 Silverton Road,790000.0,1 Bedroom Apartment,Rawson Properties Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109291585,1.0,1.0,1.0,,76.0,,2020-11-14 14:14:23.379413,,10394.736842105263
109,109257452,Hillary,1 Oldfield Place,1325000.0,3 Bedroom House,Wakefields Estate Agents Malvern,/for-sale/hillary/durban/kwazulu-natal/6251/109257452,3.0,2.0,2.0,941.0,,,2020-11-14 14:14:23.379413,1408.07651434644,
110,109291722,Umbilo,4 Prospect Road,430000.0,1 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/umbilo/durban/kwazulu-natal/6029/109291722,1.0,1.0,,,67.0,,2020-11-14 14:14:23.379413,,6417.910447761194
111,109155831,Glenwood,unknown,3500000.0,5 Bedroom House,unknown,/for-sale/glenwood/durban/kwazulu-natal/6034/109155831,5.0,4.0,6.0,1070.0,,,2020-11-14 14:14:23.379413,3271.0280373831774,
112,109316343,Glenmore,15 Philamere Avenue,2599000.0,5 Bedroom House,RE/MAX Advance - Bluff,/for-sale/glenmore/durban/kwazulu-natal/10787/109316343,5.0,3.0,6.0,1151.0,,,2020-11-14 14:14:23.379413,2258.036490008688,
113,107254876,Morningside,457 Innes Road,1295000.0,1 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/morningside/durban/kwazulu-natal/6021/107254876,1.0,1.5,2.0,,81.0,,2020-11-14 14:14:23.379413,,15987.654320987655
114,109271033,Glenwood,89 J.b. Marks Rd,845000.0,1.5 Bedroom Apartment,unknown,/for-sale/glenwood/durban/kwazulu-natal/6034/109271033,1.5,1.0,2.0,,84.0,,2020-11-14 14:14:23.379413,,10059.52380952381
115,109313197,South Beach,71 Gillespie Street,325000.0,1 Bedroom Apartment,Rawson Properties Durban City,/for-sale/south-beach/durban/kwazulu-natal/6027/109313197,1.0,1.0,1.0,,49.0,,2020-11-14 14:14:23.379413,,6632.65306122449
116,109293526,Essenwood,"1 Mount Carmel, 631 Peter Mokaba Ridge Road",1099000.0,2 Bedroom Apartment,Soukop Property Group - Morningside,/for-sale/essenwood/durban/kwazulu-natal/6165/109293526,2.0,1.5,2.0,,60.0,,2020-11-14 14:14:23.379413,,18316.666666666668
